note_id,timestamp,asset_id,vendor_id,category,priority,event_label,incident_id,free_text,risk_probability,predicted_risk
NOTE-00152,2026-06-14 15:43:55+00:00,PLC10,V016,INSPECTION,LOW,NORMAL,,Crane maintenance completed within the approved maintenance window.,0.11875279138620339,0
NOTE-00292,2026-06-24 00:36:42+00:00,CRANE08,V001,OPERATIONS,MEDIUM,NORMAL,,Crane maintenance completed within the approved maintenance window.,0.11875279138620339,0
NOTE-00286,2026-06-06 18:29:27+00:00,CRANE01,V005,INSPECTION,MEDIUM,NORMAL,,Crane maintenance completed within the approved maintenance window.,0.11875279138620339,0
NOTE-00159,2026-06-08 08:49:26+00:00,CRANE08,V015,MAINTENANCE,MEDIUM,NORMAL,,Crane maintenance completed within the approved maintenance window.,0.11875279138620339,0
NOTE-00094,2026-06-12 04:13:51+00:00,PLC01,V005,OPERATIONS,LOW,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00101,2026-06-27 12:32:02+00:00,PLC04,V013,OPERATIONS,MEDIUM,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00052,2026-06-25 04:29:27+00:00,PLC11,V005,INSPECTION,MEDIUM,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00260,2026-06-19 22:53:26+00:00,PLC11,V005,INSPECTION,LOW,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00237,2026-06-08 08:52:21+00:00,YARD-01,V009,MAINTENANCE,MEDIUM,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00251,2026-06-10 00:19:54+00:00,CRANE04,V002,MAINTENANCE,LOW,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00103,2026-06-18 12:08:01+00:00,CRANE06,V015,MAINTENANCE,MEDIUM,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00244,2026-06-04 17:37:04+00:00,CRANE02,V013,MAINTENANCE,LOW,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00257,2026-06-01 16:43:03+00:00,CRANE04,V009,OPERATIONS,MEDIUM,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00254,2026-06-29 16:26:29+00:00,CRANE08,V012,OPERATIONS,LOW,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00253,2026-06-04 02:43:20+00:00,YARD-06,V017,OPERATIONS,LOW,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00069,2026-06-21 09:31:23+00:00,CRANE06,V001,OPERATIONS,MEDIUM,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00242,2026-06-06 03:46:17+00:00,CRANE06,V011,MAINTENANCE,MEDIUM,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00004,2026-06-20 23:23:35+00:00,YARD-05,V005,OPERATIONS,LOW,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00262,2026-06-22 23:27:39+00:00,YARD-03,V014,OPERATIONS,MEDIUM,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00149,2026-06-14 10:41:56+00:00,YARD-08,V002,OPERATIONS,MEDIUM,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00156,2026-06-18 22:58:57+00:00,CRANE02,V003,OPERATIONS,MEDIUM,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00165,2026-06-03 04:20:12+00:00,CRANE08,V018,INSPECTION,LOW,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00214,2026-06-05 16:23:01+00:00,CRANE05,V020,INSPECTION,LOW,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00212,2026-06-24 12:14:13+00:00,CRANE03,V019,MAINTENANCE,LOW,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00223,2026-06-02 11:37:30+00:00,PLC01,V017,MAINTENANCE,LOW,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00234,2026-06-22 12:25:12+00:00,CRANE03,V011,INSPECTION,LOW,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00081,2026-06-26 14:37:58+00:00,CRANE04,V011,MAINTENANCE,LOW,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00128,2026-06-23 09:04:50+00:00,PLC02,V015,OPERATIONS,MEDIUM,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00079,2026-06-09 12:44:11+00:00,YARD-01,V005,MAINTENANCE,MEDIUM,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00109,2026-06-25 14:15:39+00:00,CRANE08,V008,INSPECTION,LOW,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00122,2026-06-08 01:24:51+00:00,PLC05,V019,OPERATIONS,MEDIUM,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00228,2026-06-23 02:58:47+00:00,PLC09,V020,MAINTENANCE,LOW,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00233,2026-06-20 04:33:50+00:00,PLC06,V017,INSPECTION,LOW,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00220,2026-06-23 07:46:10+00:00,CRANE01,V020,INSPECTION,LOW,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00146,2026-06-10 06:34:25+00:00,YARD-06,V015,INSPECTION,LOW,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00293,2026-06-22 07:26:53+00:00,PLC10,V015,INSPECTION,MEDIUM,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00178,2026-06-22 10:32:42+00:00,PLC12,V004,MAINTENANCE,LOW,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00186,2026-06-05 08:41:07+00:00,PLC03,V001,INSPECTION,LOW,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00181,2026-06-13 13:44:47+00:00,CRANE03,V007,OPERATIONS,LOW,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00201,2026-06-10 09:10:07+00:00,PLC08,V007,INSPECTION,LOW,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00196,2026-06-20 04:02:31+00:00,PLC10,V014,INSPECTION,MEDIUM,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00194,2026-06-08 08:55:06+00:00,CRANE05,V003,MAINTENANCE,LOW,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00192,2026-06-01 10:45:19+00:00,PLC03,V013,MAINTENANCE,MEDIUM,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00141,2026-06-06 20:27:02+00:00,CRANE02,V002,INSPECTION,LOW,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00276,2026-06-28 01:00:20+00:00,CRANE02,V001,OPERATIONS,MEDIUM,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00283,2026-06-21 08:14:07+00:00,PLC11,V018,INSPECTION,MEDIUM,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00284,2026-06-12 22:30:07+00:00,YARD-05,V014,OPERATIONS,MEDIUM,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00271,2026-06-19 11:52:13+00:00,YARD-05,V011,INSPECTION,LOW,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00039,2026-06-25 17:49:05+00:00,CRANE03,V013,OPERATIONS,MEDIUM,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00028,2026-06-13 04:06:20+00:00,PLC12,V015,INSPECTION,MEDIUM,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00014,2026-06-07 17:42:40+00:00,PLC04,V003,MAINTENANCE,LOW,NORMAL,,Operator reported normal crane response during load testing.,0.11205215867004553,0
NOTE-00012,2026-06-30 01:42:48+00:00,PLC12,V003,OPERATIONS,MEDIUM,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00025,2026-06-01 19:23:16+00:00,PLC04,V009,MAINTENANCE,MEDIUM,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00026,2026-06-03 16:35:19+00:00,PLC08,V003,MAINTENANCE,LOW,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00019,2026-06-26 06:24:33+00:00,YARD-03,V005,MAINTENANCE,LOW,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00017,2026-06-26 02:08:31+00:00,YARD-08,V017,MAINTENANCE,MEDIUM,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00185,2026-06-17 00:01:09+00:00,PLC06,V015,MAINTENANCE,MEDIUM,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00140,2026-06-29 17:19:41+00:00,YARD-01,V020,MAINTENANCE,LOW,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00199,2026-06-10 11:04:38+00:00,YARD-01,V020,MAINTENANCE,LOW,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00177,2026-06-11 06:06:12+00:00,CRANE06,V020,OPERATIONS,MEDIUM,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00268,2026-06-05 15:51:42+00:00,YARD-05,V018,MAINTENANCE,LOW,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00272,2026-06-16 05:05:07+00:00,PLC02,V013,MAINTENANCE,MEDIUM,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00042,2026-06-24 14:27:01+00:00,YARD-04,V016,MAINTENANCE,MEDIUM,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00198,2026-06-12 08:57:44+00:00,CRANE02,V013,INSPECTION,MEDIUM,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00010,2026-06-05 00:10:05+00:00,PLC04,V009,OPERATIONS,LOW,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00171,2026-06-18 06:42:53+00:00,CRANE05,V002,MAINTENANCE,MEDIUM,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00297,2026-06-16 04:04:20+00:00,CRANE03,V019,MAINTENANCE,MEDIUM,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00282,2026-06-18 05:46:50+00:00,YARD-01,V009,OPERATIONS,LOW,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00235,2026-06-06 07:13:24+00:00,CRANE08,V003,MAINTENANCE,LOW,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00067,2026-06-23 12:00:37+00:00,PLC02,V014,INSPECTION,LOW,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00074,2026-06-01 13:29:02+00:00,PLC05,V018,MAINTENANCE,MEDIUM,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00056,2026-06-09 12:14:02+00:00,YARD-04,V001,MAINTENANCE,LOW,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00089,2026-06-13 10:55:23+00:00,PLC03,V012,INSPECTION,LOW,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00221,2026-06-24 14:12:03+00:00,CRANE05,V013,INSPECTION,MEDIUM,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00219,2026-06-28 05:20:34+00:00,CRANE06,V018,MAINTENANCE,LOW,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00112,2026-06-24 10:22:35+00:00,PLC07,V012,MAINTENANCE,LOW,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00115,2026-06-09 22:36:30+00:00,CRANE04,V010,MAINTENANCE,LOW,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00114,2026-06-27 04:13:48+00:00,PLC01,V002,MAINTENANCE,MEDIUM,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00121,2026-06-30 09:58:28+00:00,PLC07,V012,INSPECTION,LOW,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00119,2026-06-03 00:28:13+00:00,YARD-08,V013,OPERATIONS,LOW,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00136,2026-06-05 21:52:55+00:00,PLC07,V020,MAINTENANCE,MEDIUM,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00138,2026-06-06 17:46:05+00:00,PLC07,V010,INSPECTION,LOW,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00232,2026-06-06 04:41:01+00:00,YARD-06,V011,INSPECTION,MEDIUM,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00209,2026-06-20 13:33:43+00:00,YARD-04,V010,OPERATIONS,MEDIUM,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00167,2026-06-12 07:31:59+00:00,PLC11,V002,INSPECTION,LOW,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00168,2026-06-24 23:21:55+00:00,YARD-03,V009,OPERATIONS,LOW,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00154,2026-06-13 03:31:00+00:00,YARD-06,V003,INSPECTION,MEDIUM,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00142,2026-06-30 00:55:29+00:00,CRANE07,V008,INSPECTION,LOW,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00097,2026-06-15 10:20:35+00:00,PLC04,V014,OPERATIONS,LOW,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00057,2026-06-26 22:19:24+00:00,PLC11,V019,MAINTENANCE,LOW,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00062,2026-06-21 11:46:22+00:00,YARD-04,V020,MAINTENANCE,LOW,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00044,2026-06-30 04:24:57+00:00,YARD-03,V019,OPERATIONS,MEDIUM,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00007,2026-06-23 03:28:10+00:00,CRANE03,V008,OPERATIONS,MEDIUM,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00261,2026-06-09 21:25:41+00:00,YARD-08,V020,OPERATIONS,LOW,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00238,2026-06-02 18:53:51+00:00,PLC05,V018,OPERATIONS,LOW,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00061,2026-06-30 07:23:56+00:00,YARD-04,V020,MAINTENANCE,MEDIUM,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00105,2026-06-23 11:13:16+00:00,PLC06,V017,INSPECTION,LOW,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00102,2026-06-17 07:01:56+00:00,YARD-05,V017,INSPECTION,LOW,NORMAL,,Routine inspection completed; no abnormal controller behaviour observed.,0.09838999387983302,0
NOTE-00191,2026-06-15 12:04:56+00:00,PLC07,V018,OPERATIONS,MEDIUM,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00193,2026-06-29 16:25:02+00:00,CRANE07,V002,MAINTENANCE,MEDIUM,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00197,2026-06-18 09:18:08+00:00,YARD-06,V003,INSPECTION,LOW,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00187,2026-06-29 19:58:40+00:00,PLC05,V007,MAINTENANCE,LOW,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00277,2026-06-19 20:03:56+00:00,PLC03,V018,INSPECTION,LOW,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00278,2026-06-27 16:49:19+00:00,PLC10,V003,MAINTENANCE,LOW,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00011,2026-06-08 03:07:32+00:00,CRANE06,V002,INSPECTION,LOW,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00013,2026-06-15 13:07:04+00:00,PLC05,V003,INSPECTION,LOW,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00015,2026-06-19 10:07:49+00:00,YARD-08,V012,MAINTENANCE,LOW,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00016,2026-06-04 07:32:46+00:00,CRANE06,V001,MAINTENANCE,MEDIUM,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00287,2026-06-14 10:18:39+00:00,CRANE03,V009,MAINTENANCE,MEDIUM,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00281,2026-06-13 12:34:09+00:00,YARD-07,V001,INSPECTION,LOW,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00183,2026-06-20 20:38:18+00:00,YARD-05,V001,INSPECTION,MEDIUM,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00023,2026-06-19 15:57:08+00:00,PLC10,V014,OPERATIONS,LOW,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00040,2026-06-05 02:02:03+00:00,PLC10,V015,MAINTENANCE,LOW,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00038,2026-06-30 20:34:30+00:00,CRANE02,V010,MAINTENANCE,LOW,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00021,2026-06-25 10:09:15+00:00,YARD-08,V005,INSPECTION,LOW,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00041,2026-06-14 07:24:46+00:00,CRANE06,V013,OPERATIONS,MEDIUM,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00269,2026-06-06 11:26:07+00:00,PLC10,V009,MAINTENANCE,MEDIUM,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00274,2026-06-11 15:57:28+00:00,CRANE01,V019,OPERATIONS,LOW,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00218,2026-06-26 11:08:15+00:00,PLC08,V014,OPERATIONS,LOW,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00148,2026-06-11 11:51:22+00:00,PLC10,V008,MAINTENANCE,LOW,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00131,2026-06-30 01:50:46+00:00,PLC06,V012,INSPECTION,LOW,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00132,2026-06-30 05:08:19+00:00,CRANE06,V013,MAINTENANCE,LOW,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00124,2026-06-23 07:38:03+00:00,PLC02,V004,OPERATIONS,LOW,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00125,2026-06-16 20:17:25+00:00,CRANE03,V017,INSPECTION,MEDIUM,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00229,2026-06-26 22:28:11+00:00,YARD-06,V006,INSPECTION,LOW,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00108,2026-06-18 10:28:29+00:00,PLC09,V006,OPERATIONS,MEDIUM,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00147,2026-06-20 00:05:53+00:00,CRANE03,V009,INSPECTION,LOW,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00145,2026-06-10 09:19:06+00:00,PLC07,V014,INSPECTION,LOW,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00164,2026-06-28 09:05:59+00:00,PLC12,V018,OPERATIONS,MEDIUM,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00160,2026-06-16 04:09:11+00:00,PLC01,V006,OPERATIONS,LOW,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00150,2026-06-15 04:44:25+00:00,PLC04,V012,INSPECTION,LOW,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00204,2026-06-21 03:38:30+00:00,CRANE08,V020,MAINTENANCE,LOW,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00208,2026-06-25 16:52:52+00:00,PLC08,V018,MAINTENANCE,MEDIUM,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00216,2026-06-06 23:19:01+00:00,CRANE05,V013,MAINTENANCE,MEDIUM,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00217,2026-06-05 14:01:23+00:00,YARD-04,V018,MAINTENANCE,MEDIUM,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00084,2026-06-06 15:07:43+00:00,PLC01,V005,MAINTENANCE,MEDIUM,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00065,2026-06-20 12:29:26+00:00,CRANE03,V013,MAINTENANCE,LOW,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00059,2026-06-14 15:35:10+00:00,PLC10,V020,MAINTENANCE,LOW,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00048,2026-06-23 08:21:55+00:00,PLC11,V007,MAINTENANCE,MEDIUM,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00058,2026-06-19 14:03:25+00:00,PLC08,V006,INSPECTION,MEDIUM,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00077,2026-06-12 10:21:57+00:00,PLC09,V006,OPERATIONS,MEDIUM,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00088,2026-06-06 19:19:32+00:00,PLC07,V013,OPERATIONS,MEDIUM,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00072,2026-06-29 09:48:26+00:00,CRANE07,V020,OPERATIONS,LOW,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00071,2026-06-24 22:22:54+00:00,PLC10,V017,INSPECTION,MEDIUM,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00246,2026-06-26 03:38:45+00:00,YARD-01,V005,OPERATIONS,MEDIUM,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00239,2026-06-22 16:26:45+00:00,CRANE07,V015,MAINTENANCE,MEDIUM,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00259,2026-06-20 11:29:59+00:00,CRANE04,V007,OPERATIONS,LOW,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00248,2026-06-12 01:57:56+00:00,PLC08,V007,INSPECTION,MEDIUM,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00299,2026-06-01 15:21:47+00:00,CRANE07,V014,MAINTENANCE,LOW,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00006,2026-06-01 04:18:30+00:00,CRANE02,V001,OPERATIONS,MEDIUM,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00001,2026-06-25 17:06:11+00:00,CRANE06,V008,INSPECTION,MEDIUM,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
NOTE-00000,2026-06-06 21:52:33+00:00,PLC07,V013,OPERATIONS,MEDIUM,NORMAL,,Yard controller communication was stable after scheduled maintenance.,0.09018450809593616,0
